rep,dist_type,censor_level,method,mean_true,mean_est,sd_true,sd_est,ks,kl,q05_true,q10_true,q25_true,q50_true,q75_true,q90_true,q95_true,q05_est,q10_est,q25_est,q50_est,q75_est,q90_est,q95_est,param_choice
3,gamma,0.4,nonparametric,3.2605866356352524,2.5965987063449165,1.62388234187362,2.272052254338494,0.35985,1.0569825392675833,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,6.480046929806395e-06,4.2950389517458544e-05,0.010285257243158286,2.9561439292545804,4.154388566906844,5.464918172680688,6.336376626882665,
3,gamma,0.4,lod_half,3.2605866356352524,3.0493729210439637,1.62388234187362,1.7902137795275206,0.329,8.663572792419277,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,1.2965570264326722,1.2965570264326722,1.2965570264326722,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,
3,gamma,0.4,lod_sqrt2,3.2605866356352524,3.2641935229393813,1.62388234187362,1.5877243093638758,0.219,8.540659529932684,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,1.8336085311712165,1.8336085311712165,1.8336085311712165,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,
3,gamma,0.6,parametric,3.2605866356352524,3.2351375208929998,1.62388234187362,1.6487878279293846,0.0204,0.053799121355245505,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,1.0744959064361363,1.3713629115081205,2.0315625441701366,2.9627668242195826,4.129141859733533,5.405305553489525,6.463202782669575,gamma_mle
3,gamma,0.6,nonparametric,3.2605866356352524,2.071257237636526,1.62388234187362,2.446359515959539,0.5299,1.454444512248416,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,3.5625345270844485e-06,1.2444984177874945e-05,0.000590645112504189,0.277643899215248,4.154871525886941,5.464674292285999,6.334336371432918,
3,gamma,0.6,lod_half,3.2605866356352524,2.9527583427515833,1.62388234187362,1.7494016665549144,0.4494,13.413146164770557,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,1.6917581260934151,1.6917581260934151,1.6917581260934151,1.6917581260934151,4.155032541908555,5.464983832540258,6.337818928196238,
3,gamma,0.6,lod_sqrt2,3.2605866356352524,3.3732078388012536,1.62388234187362,1.455230459448143,0.3418,13.277517061416173,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,2.3925072861762002,2.3925072861762002,2.3925072861762002,2.3925072861762002,4.155032541908555,5.464983832540258,6.337818928196238,
3,gamma,0.8,parametric,3.2605866356352524,3.2036394985698773,1.62388234187362,1.6333395187013355,0.038,0.0827951741689459,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,1.0504712821023314,1.3366388589088867,1.970829492468712,2.962570563134137,4.130006731316569,5.4188399564479335,6.241064249851267,gamma_mle
3,gamma,0.8,nonparametric,3.2605866356352524,1.3937705019066966,1.62388234187362,2.3664007238455396,0.6978000000000001,1.8363704009782664,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,2.5442825706895717e-06,6.496623443530887e-06,0.00012921212796276093,0.014925931184726649,1.6882112126147408,5.464924103307029,6.335814157541287,
3,gamma,0.8,lod_half,3.2605866356352524,2.953055335020752,1.62388234187362,1.523101906457606,0.5004,17.856154380517758,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,2.239910161303382,2.239910161303382,2.239910161303382,2.239910161303382,2.239910161303382,5.464983832540258,6.337818928196238,
